_RAJ2000,_DEJ2000,recno,ATLAS,RAJ2000,DEJ2000,Pwd,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,MJD,pmRA,e_pmRA,pmDE,e_pmDE,HClass,SpType1,SpType2,Gaia-ID,Gmag,u_sdss,g_SDSS,r_sdss,i_sdss,z_SDSS,roundra
44.590659,-10.807467,2675,J025821.75-104826.88,44.590659,-10.807467,0.871685,16.062761,0.00416,16.297056,0.00192,16.690287,0.00261,16.947226,0.0037,17.176132,0.01094,56186.27385,-18.5,4.3,-28.8,5.9,,WD*,~,,,16.33041805,16.21739445,16.71349007,16.922226,17.22528824,44.590659
44.651728,-11.47628,2678,J025836.41-112834.60,44.651728,-11.47628,0.999907,18.259941,0.01343,18.442621,0.00515,18.696301,0.00836,18.933392,0.02023,19.211575,0.05624,56191.347995,-34.0,3.0,-20.9,4.0,,,,,,18.5281142,18.369937,18.7236906,18.908392,19.26270232,44.651728
44.725296,-10.567328,2680,J025854.07-103402.38,44.725296,-10.567328,0.971555,18.103006,0.01294,18.374378,0.00569,18.745935,0.00951,18.97666,0.01543,19.325121,0.06326,56186.27385,6.2,3.6,-23.1,7.0,,*,~,,,18.37029228,18.29580015,18.76978829,18.95166,19.37905944,44.725296
44.731098,-27.601144,2681,J025855.46-273604.11,44.731098,-27.601144,0.988139,18.445898,0.01682,18.973709,0.00788,19.527407,0.01483,19.813349,0.02711,20.146595,0.13715,56301.086167,21.8,3.4,0.6,2.9,,,,5.0716045855e+18,19.3,18.71061989,18.8860241,19.54579606,19.788349,20.19992484,44.731098
44.846867,-28.092552,2685,J025923.24-280533.18,44.846867,-28.092552,0.876698,18.215471,0.01441,18.627575,0.00524,18.945814,0.00846,19.222727,0.02206,19.536766,0.0641,55887.259846,8.9,16.4,9.3,9.0,,WD*,DA,5.07155469516e+18,18.841,18.48134996,18.55166305,18.97126683,19.197727,19.58932756,44.846867
44.854787,-11.006841,2686,J025925.14-110024.62,44.854787,-11.006841,0.9979,17.768757,0.01023,17.946543,0.00426,18.303329,0.00669,18.502058,0.01026,18.681719,0.03582,56186.27385,-1.0,2.0,-37.5,3.3,,*,~,5.16069375209e+18,18.071,18.03697914,17.8687037,18.32762542,18.477058,18.72890544,44.854787
44.959746,-25.846596,2694,J025950.33-255047.74,44.959746,-25.846596,0.964557,16.897608,0.00571,17.127958,0.00238,17.389709,0.00343,17.628166,0.00495,17.792938,0.01352,55862.330922,35.0,3.2,-0.6,4.1,,,,5.07316575457e+18,17.288,17.1653045,17.05487045,17.41685647,17.603166,17.83952888,44.959746
44.988132,-26.723829,2697,J025957.15-264325.78,44.988132,-26.723829,0.952198,17.43214,0.00905,17.525572,0.00323,17.884369,0.00479,18.099737,0.00812,18.284071,0.02314,56275.158425,19.4,2.4,14.4,1.3,,,,5.07277539359e+18,17.722,17.70120568,17.44763215,17.90860509,18.074737,18.33144436,44.988132
45.09653,-29.916428,2703,J030023.16-295459.14,45.09653,-29.916428,1.0,16.460526,0.00496,17.002373,0.00304,17.443235,0.0036,17.736242,0.00611,17.977877,0.01894,56245.119241,90.9,1.3,4.3,1.9,,,,,,16.72510753,16.9203299,17.46500914,17.711242,18.0275424,45.09653
45.153888,-29.571453,2707,J030036.93-293417.23,45.153888,-29.571453,0.995002,16.567371,0.00538,16.610559,0.00259,16.886925,0.0029,17.109068,0.00428,17.304102,0.01174,56245.119241,51.6,2.5,39.6,1.6,,,,5.07106981053e+18,16.757,16.83693912,16.5367407,16.91363402,17.084068,17.35190336,45.153888
45.29284,-34.744319,2714,J030110.28-344439.54,45.29284,-34.744319,0.984224,18.12483,0.01189,18.208532,0.00409,18.532019,0.00694,18.743206,0.01139,19.021666,0.04943,56274.086122,20.9,4.0,10.5,2.2,,,,5.05085398359e+18,18.377,18.39399298,18.13235765,18.55731439,18.718206,19.0728044,45.29284
45.419461,-27.086125,2718,J030140.67-270510.05,45.419461,-27.086125,0.980253,18.091431,0.01226,18.63213,0.00544,18.973997,0.00901,19.335794,0.01947,19.471439,0.054,56275.158425,18.5,2.7,-0.3,3.3,,,,5.07199848554e+18,18.739,18.35602401,18.55503665,18.99874099,19.310794,19.5168648,45.419461
45.472008,-33.126746,2719,J030153.28-330736.28,45.472008,-33.126746,0.962196,18.865282,0.02223,18.874763,0.00682,19.166504,0.01123,19.351538,0.01997,19.529848,0.05346,56182.352886,14.6,2.2,4.8,1.0,,,,5.05165442805e+18,19.004,19.13518719,18.80017595,19.19275177,19.326538,19.5769804,45.472008
46.070842,-36.937162,2753,J030417.00-365613.78,46.070842,-36.937162,1.0,18.766821,0.02269,18.839462,0.00667,19.116949,0.00955,19.271919,0.02082,19.460926,0.06788,56277.1027727,-40.8,16.0,-35.4,11.3,,,,5.04592954589e+18,18.991,19.03609459,18.76558765,19.14362439,19.246919,19.50848628,46.070842
46.106873,-35.143587,2756,J030425.64-350836.91,46.106873,-35.143587,0.976428,18.194305,0.01591,18.274195,0.00478,18.585539,0.00741,18.789431,0.01401,18.96912,0.03827,56949.336143,23.1,13.5,11.4,3.0,,,,5.04790536828e+18,18.256,18.4635061,18.1986278,18.61119868,18.764431,19.01630756,46.106873
46.192767,-14.09522,2760,J030446.26-140542.79,46.192767,-14.09522,0.999843,18.736528,0.02063,18.882332,0.0067,19.147213,0.00987,19.37536,0.01588,19.56978,0.07123,55895.219857,-5.4,2.5,32.4,2.4,,,,,,19.00506996,18.80908795,19.17426657,19.35036,19.6175568,46.192767
46.209427,-36.910541,2762,J030450.26-365437.94,46.209427,-36.910541,0.719438,17.102118,0.00788,17.856436,0.00389,18.302166,0.00572,18.613977,0.01232,18.867502,0.04193,56277.102773,-11.8,2.9,-5.4,4.3,,,,,,17.36457482,17.7741495,18.3237941,18.588977,18.917643,46.209427
46.242969,-12.680481,2764,J030458.31-124049.73,46.242969,-12.680481,0.939755,18.694414,0.0206,18.979103,0.00702,19.318575,0.01403,19.511602,0.03715,19.878448,0.08694,55858.280922,5.9,3.1,-12.9,4.6,,*,~,5.15951734337e+18,19.163,18.96156711,18.9021294,19.34339084,19.486602,19.93312184,46.242969
46.408445,-30.065206,2773,J030538.02-300354.74,46.408445,-30.065206,0.984566,17.768278,0.00934,18.184004,0.00545,18.52611,0.00634,18.823795,0.01233,19.095802,0.04651,56245.12181,24.1,5.4,10.1,1.5,,,,5.05880850354e+18,18.215,18.03412074,18.1068987,18.55084682,18.798795,19.14668228,46.408445
46.468758,-31.560699,2777,J030552.50-313338.51,46.468758,-31.560699,0.932252,18.770561,0.01779,18.802866,0.00594,19.11586,0.00992,19.332731,0.02119,19.467686,0.05357,56183.357033,10.6,5.8,-9.1,3.7,,WD*,DA,5.0519075906e+18,18.904,19.04023795,18.7272163,19.14147018,19.307731,19.5130842,46.468758
46.509043,-10.914616,2778,J030602.17-105452.61,46.509043,-10.914616,0.97884,16.774099,0.00585,17.437618,0.00329,17.825928,0.00497,17.943691,0.00697,17.922867,0.01747,56186.278877,27.2,0.8,7.6,3.2,,blu,~,,,17.03746381,17.3582025,17.8492787,17.918691,17.96203404,46.509043
46.555044,-29.689277,2781,J030613.21-294121.39,46.555044,-29.689277,0.988643,18.553957,0.0159,18.559454,0.00716,18.858999,0.00869,19.087317,0.01603,19.247692,0.05555,56245.12181,-13.0,4.9,-21.8,6.1,,,,5.05910131723e+18,18.7,18.82390203,18.48447675,18.88501265,19.062317,19.294107,46.555044
46.679665,-31.976988,2786,J030643.11-315837.15,46.679665,-31.976988,0.917808,17.991348,0.0104,18.298061,0.0043,18.588121,0.00679,18.757526,0.01346,18.909184,0.03291,56183.357033,7.9,1.8,-12.7,2.2,,*,~,5.05183814957e+18,18.411,18.25828087,18.223558,18.6144192,18.732526,18.95525032,46.679665
47.027299,-30.849094,2797,J030806.55-305056.73,47.027299,-30.849094,0.986437,17.43631,0.00963,17.472126,0.00334,17.780365,0.00436,17.9888,0.00751,18.187765,0.02213,56245.240749,35.4,2.2,-12.5,5.8,,,,5.05796184522e+18,17.613,17.70595184,17.39671405,17.80611783,17.9638,18.2357236,47.027299
47.043048,-11.563147,2798,J030810.33-113347.32,47.043048,-11.563147,0.953959,15.346419,0.00284,15.805535,0.00145,16.259129,0.00224,16.545475,0.00341,16.780836,0.00773,56191.353881,62.3,2.4,-23.8,4.1,,WD*,~,,,15.61182784,15.7228553,16.28052118,16.520475,16.83025044,47.043048
47.079818,-13.31479,2803,J030819.15-131853.24,47.079818,-13.31479,0.938812,18.76368,0.02789,18.951279,0.00755,19.255041,0.01147,19.536148,0.01897,19.616676,0.07847,55895.219857,-0.5,5.5,-13.1,3.9,,,,5.15637442374e+18,19.122,19.03180401,18.8760909,19.28092814,19.511148,19.65989712,47.079818
47.112882,-27.656455,2805,J030827.09-273923.23,47.112882,-27.656455,0.991765,17.115622,0.00692,17.189466,0.00274,17.522699,0.00398,17.750784,0.00558,17.943083,0.02007,56301.092259,14.9,2.6,-39.2,1.5,,,,,,17.38488356,17.11280435,17.54770201,17.725784,17.99077496,47.112882
47.227839,-35.950513,2808,J030854.68-355701.84,47.227839,-35.950513,1.0,18.413277,0.01762,18.555063,0.00571,18.885086,0.00918,19.180199,0.01957,19.359125,0.05261,56949.338327,-2.7,13.4,-47.0,5.2,,,,5.0475668905e+18,18.518,18.68185914,18.47856185,18.91018531,19.155199,19.40628204,47.227839
47.651684,-26.645433,2824,J031036.40-263843.55,47.651684,-26.645433,0.975642,18.789536,0.02291,18.965591,0.00708,19.298735,0.01126,19.557526,0.02534,19.752695,0.06766,56275.166565,15.6,2.8,-0.1,1.9,,,,5.0733860005e+18,19.137,19.05777545,18.8889338,19.32374068,19.532526,19.80050176,47.651684
47.800572,-29.933861,2835,J031112.13-295601.89,47.800572,-29.933861,0.867867,16.425465,0.0047,17.232882,0.00301,17.694017,0.00396,18.041668,0.00691,18.278215,0.02196,56245.124394,13.1,2.8,-24.7,5.1,,,,5.05923171243e+18,15.864,16.68739083,17.14982525,17.71518295,18.016668,18.32767688,47.800572
47.95955,-28.784689,2843,J031150.29-284704.88,47.95955,-28.784689,1.0,18.660583,0.01841,18.944914,0.00678,19.351841,0.01169,19.582397,0.028,19.801741,0.09096,55887.270046,18.5,13.9,-30.8,10.0,,,,5.05936636825e+18,19.114,18.92773969,18.86456765,19.37463319,19.557397,19.85051476,47.95955
47.991551,-12.485939,2845,J031157.97-122909.38,47.991551,-12.485939,0.99991,18.1598,0.0111,18.445309,0.00531,18.732769,0.00741,18.966076,0.01558,19.059937,0.0528,56245.18422,56.9,1.3,10.3,1.5,,,,,,18.42694491,18.370936,18.7591452,18.941076,19.10369144,47.991551
48.222925,-32.917693,2853,J031253.50-325503.69,48.222925,-32.917693,0.998717,18.66749,0.01732,18.921093,0.00696,19.208439,0.00953,19.531168,0.02963,19.643757,0.07575,55890.256228,-24.6,3.2,-9.5,3.8,,,,5.05452075179e+18,19.054,18.93495397,18.8467257,19.23481862,19.506168,19.68826056,48.222925
48.30966,-34.743249,2860,J031314.31-344435.69,48.30966,-34.743249,0.954499,18.124809,0.01236,18.08857,0.00385,18.445286,0.00708,18.672394,0.01082,18.788263,0.0435,56274.093518,-5.9,8.6,-21.2,6.7,,,,5.04803700044e+18,18.282,18.39517139,18.0107342,18.46958452,18.647394,18.83289776,48.30966
48.548898,-10.107657,2878,J031411.73-100627.56,48.548898,-10.107657,0.955426,17.877735,0.01228,18.260941,0.00473,18.586641,0.00742,18.866436,0.01509,18.999159,0.03407,56223.256438,17.5,1.5,4.6,3.1,,,,5.16647422832e+18,18.366,18.14390294,18.184656,18.61187,18.841436,19.04446792,48.548898
48.622994,-34.366712,2883,J031429.51-342200.16,48.622994,-34.366712,0.991957,18.436995,0.01542,18.414806,0.00473,18.707994,0.00897,18.962881,0.0141,19.060591,0.05645,56274.093518,-13.2,0.5,-30.5,33.8,,,,5.04814341255e+18,18.599,18.70721689,18.3401466,18.73419836,18.937881,19.1044994,48.622994
49.173924,-29.483378,2908,J031641.74-292900.16,49.173924,-29.483378,0.946314,18.350016,0.01472,18.618547,0.0064,18.966949,0.0088,19.230633,0.019,19.417271,0.0668,56245.132004,10.2,2.5,11.8,5.4,,,,5.05855929235e+18,18.792,18.61733069,18.5411269,18.99149694,19.205633,19.46473652,49.173924
49.33617,-31.175692,2918,J031720.68-311032.49,49.33617,-31.175692,0.980639,18.457062,0.01489,18.847109,0.00616,19.17038,0.01067,19.30476,0.02077,19.55714,0.05725,56183.362545,15.6,3.2,9.8,2.9,,,,5.05810935158e+18,18.979,18.72316153,18.77094545,19.19568187,19.27976,19.6072352,49.33617
49.358766,-33.051372,2919,J031726.10-330304.93,49.358766,-33.051372,0.827489,16.025869,0.00407,16.811808,0.00213,17.228088,0.00357,17.569033,0.00516,17.859241,0.01293,56182.363359,20.9,1.2,21.8,3.3,,WD*,DA,,,16.28800961,16.730994,17.2505996,17.544033,17.91084932,49.358766
49.37956,-35.107061,2923,J031731.09-350625.41,49.37956,-35.107061,0.95891,17.725706,0.01122,18.128582,0.00442,18.44203,0.00658,18.653067,0.01244,18.806974,0.03366,56949.34269,22.6,6.7,4.8,16.9,,,,5.04732139016e+18,18.274,17.99167724,18.0529096,18.46762656,18.628067,18.85313028,49.37956
49.452817,-36.797009,2927,J031748.67-364749.23,49.452817,-36.797009,0.966606,17.884176,0.01348,18.169191,0.00478,18.561367,0.00711,18.787066,0.01422,19.017288,0.04643,56277.109869,-15.5,4.7,13.9,0.3,,,,5.04685863321e+18,18.343,18.15132585,18.0895822,18.58460172,18.762066,19.06649688,49.452817
49.475815,-35.353036,2929,J031754.19-352110.92,49.475815,-35.353036,0.989912,17.869019,0.01268,18.207148,0.0047,18.645708,0.00764,18.875502,0.01588,19.108274,0.0473,56949.34269,24.9,9.4,-18.4,8.0,,,,5.04727995232e+18,18.245,18.13563771,18.12522,18.6675512,18.850502,19.15758488,49.475815
49.506668,-15.577885,2932,J031801.60-153440.38,49.506668,-15.577885,0.996257,18.385828,0.01865,18.389679,0.00529,18.688517,0.0086,18.952456,0.01513,19.264973,0.04879,56567.346537,26.1,3.3,5.6,3.7,,,,5.10690227601e+18,18.096,18.65578949,18.3147371,18.71455186,18.927456,19.31747368,49.506668
49.55467,-15.066206,2935,J031813.12-150358.34,49.55467,-15.066206,0.998463,17.91374,0.01048,18.129061,0.00428,18.409346,0.00631,18.693302,0.00972,18.947186,0.03736,56604.269695,47.7,7.1,5.7,6.1,,,,,,18.18158679,18.05504675,18.43593745,18.668302,18.99734136,49.55467
49.615433,-34.747884,2939,J031827.70-344452.38,49.615433,-34.747884,0.999354,18.458818,0.01662,18.68841,0.00536,19.085594,0.01035,19.277592,0.01791,19.403595,0.07974,56274.095989,32.1,3.4,10.6,12.8,,,,5.04733393147e+18,18.787,18.72652208,18.6085508,19.10867848,19.252592,19.44863512,49.615433
49.686168,-12.831857,2945,J031844.68-124954.68,49.686168,-12.831857,0.754869,16.113789,0.00385,16.742857,0.00233,17.160559,0.00303,17.348688,0.00494,17.523737,0.01445,56245.186789,-12.8,1.5,-13.1,1.8,,,,,,16.37749832,16.6619719,17.18302794,17.323688,17.57073896,49.686168
49.709816,-15.515029,2953,J031850.35-153054.10,49.709816,-15.515029,0.999618,17.725586,0.0111,17.716112,0.00365,18.009315,0.00554,18.187479,0.00872,18.633928,0.02814,56567.346537,43.5,4.1,16.2,4.8,,,,5.10692399136e+18,17.85,17.99568074,17.64145185,18.03551891,18.162479,18.69178596,49.709816
49.846216,-16.368424,2960,J031923.09-162206.32,49.846216,-16.368424,0.981408,17.057211,0.00894,17.076599,0.00283,17.394909,0.00366,17.59153,0.00582,17.792822,0.01524,57275.363071,-34.2,5.4,-22.3,3.1,,,,5.10642467564e+18,17.237,17.32701712,17.0006835,17.4203597,17.56653,17.84087368,49.846216
50.059655,-31.601529,2969,J032014.31-313605.50,50.059655,-31.601529,0.998357,17.902231,0.01062,18.346075,0.00489,18.729902,0.00802,18.998869,0.01625,19.338432,0.05314,56183.36554,14.5,2.0,26.6,2.0,,,,5.05502649277e+18,18.555,18.16779256,18.26688365,18.75338719,18.973869,19.39201452,50.059655
50.160765,-28.577291,2976,J032038.58-283438.24,50.160765,-28.577291,0.994703,17.079594,0.00716,17.10523,0.00255,17.395615,0.00346,17.426914,0.00624,17.846664,0.01713,55887.274752,43.4,1.8,-23.0,4.7,,,,5.06013265913e+18,17.265,17.34933764,17.03071075,17.42190345,17.401914,17.903454,50.160765
50.245419,-34.016937,2982,J032058.90-340100.97,50.245419,-34.016937,0.999322,17.265553,0.00724,17.706293,0.00296,17.963955,0.00477,18.217531,0.00757,18.449602,0.03076,56274.095989,22.2,15.5,-45.3,4.8,,,,,,17.5311456,17.6334099,17.99122514,18.192531,18.49888484,50.245419
50.31699,-17.121209,2990,J032116.07-170716.35,50.31699,-17.121209,0.998591,18.545843,0.02243,18.932604,0.00733,19.211119,0.0114,19.561073,0.02532,19.800201,0.0751,57275.363071,5.7,1.7,-22.2,1.9,,,,5.10613540101e+18,19.068,18.81197539,18.85867825,19.23776355,19.536073,19.84976612,50.31699
50.500184,-28.880247,3003,J032200.04-285248.88,50.500184,-28.880247,0.871165,17.954462,0.0105,18.083153,0.00394,18.33849,0.0056,18.496784,0.01297,18.78191,0.03502,55887.277068,-14.1,6.8,-3.7,5.3,,,,5.05992467964e+18,18.207,18.22317509,18.01038615,18.36582989,18.471784,18.83331504,50.500184
50.639736,-31.024976,3016,J032233.53-310129.91,50.639736,-31.024976,0.942673,18.852152,0.02085,18.780935,0.00656,19.037579,0.00949,19.224201,0.01564,19.43277,0.06546,56245.250381,9.6,1.2,-9.5,1.1,,,,5.05516451584e+18,18.889,19.12286417,18.7081028,19.06487968,19.199201,19.48111276,50.639736
50.647373,-31.786161,3017,J032235.36-314710.17,50.647373,-31.786161,0.997549,16.844854,0.00564,17.207596,0.00252,17.574316,0.00372,17.808294,0.00644,18.037571,0.01602,56183.36554,45.1,3.8,4.6,2.7,,,,5.05484156866e+18,17.389,17.11122658,17.12926,17.5983144,17.783294,18.08674208,50.647373
50.748055,-30.019681,3025,J032259.53-300110.85,50.748055,-30.019681,0.857609,18.392704,0.0156,18.593719,0.00601,18.897614,0.00788,19.166805,0.01741,19.363489,0.06344,56245.134564,-0.3,1.2,10.9,4.3,,,,5.05679093406e+18,18.596,18.66069385,18.51852425,18.92349715,19.141805,19.41135636,50.748055
51.142827,-25.722841,3049,J032434.27-254322.22,51.142827,-25.722841,1.0,17.752808,0.01025,18.196878,0.00469,18.672472,0.00759,18.938284,0.01321,19.308777,0.0543,55862.34284,10.9,1.9,35.4,3.5,,,,5.06174739504e+18,18.431,18.0183673,18.1130983,18.69320418,18.913284,19.36359672,51.142827
51.266918,-35.426849,3060,J032504.06-352536.65,51.266918,-35.426849,0.912627,18.29455,0.01363,18.752344,0.00633,19.084982,0.01027,19.313028,0.02244,19.439169,0.05622,56949.344876,12.1,4.4,4.0,3.5,,,,4.86090489739e+18,18.862,18.55997206,18.6757121,19.11000286,19.288028,19.48421464,51.266918
51.295607,-26.373046,3063,J032510.94-262222.96,51.295607,-26.373046,0.954516,18.711355,0.01878,18.947393,0.00667,19.312593,0.01162,19.551395,0.02441,19.750011,0.0664,56275.17539,12.6,4.9,7.5,6.0,,,,5.06163149964e+18,19.11,18.97899462,18.869133,19.336637,19.526395,19.79795564,51.295607
51.721534,-32.462771,3098,J032653.16-322745.97,51.721534,-32.462771,0.96572,18.547791,0.01676,18.703867,0.0062,19.03471,0.00901,19.247908,0.02158,19.313101,0.07134,55890.267329,11.5,1.9,-12.1,2.1,,,,5.05404713715e+18,18.902,18.81623024,18.62732485,19.05978471,19.222908,19.35570872,51.721534
52.083119,-28.218777,3128,J032819.94-281307.59,52.083119,-28.218777,0.770897,17.944921,0.01137,18.307102,0.00471,18.716768,0.00743,19.001438,0.01685,19.187397,0.05142,55887.279469,7.5,1.1,-7.3,6.8,,,,,,18.21129919,18.2266187,18.73947802,18.976438,19.23483536,52.083119
52.148483,-20.992836,3133,J032835.63-205934.20,52.148483,-20.992836,0.930634,15.629729,0.00347,16.118416,0.00154,16.420742,0.002,16.638247,0.00304,16.807112,0.00738,57015.143346,-25.8,0.9,-36.6,4.6,,,,,,15.89484213,16.0432997,16.44667222,16.613247,16.8538666,52.148483
52.210132,-12.389709,3143,J032850.43-122322.95,52.210132,-12.389709,0.997111,18.397993,0.01375,18.795124,0.00686,19.15591,0.01252,19.463327,0.0228,19.735605,0.10186,56245.19459,-19.6,3.0,-13.9,2.3,,,,5.16180415576e+18,19.01,18.66402169,18.7170847,19.18008642,19.438327,19.78649612,52.210132
52.466169,-19.09542,3159,J032951.88-190543.51,52.466169,-19.09542,0.960978,18.250456,0.01213,18.835384,0.007,19.186136,0.00981,19.529451,0.02292,19.711872,0.0647,57071.041156,9.1,11.3,-14.4,8.7,,,,5.10172288905e+18,19.003,18.51460672,18.7578464,19.21061344,19.504451,19.75916884,52.466169
52.520199,-29.883353,11178,J033004.84-295300.07,52.520199,-29.883353,0.984499,17.761728,0.00915,17.96611,0.00413,18.240408,0.00543,18.507786,0.00999,18.757008,0.03468,56245.140787,16.0,1.1,-19.3,2.4,DA,,,5.05664459593e+18,18.103,18.02968418,17.8923951,18.26717906,18.482786,18.80697688,52.520199
52.587584,-11.679613,3170,J033021.02-114046.60,52.587584,-11.679613,1.0,18.029787,0.0133,18.766094,0.00796,19.228502,0.01103,19.555853,0.02004,19.786915,0.06421,55861.228535,40.5,9.4,-38.1,2.7,,,,,,18.29242393,18.6829736,19.24962976,19.530853,19.83615748,52.587584
52.705193,-27.793698,3178,J033049.24-274737.31,52.705193,-27.793698,0.957466,16.938036,0.00628,17.159382,0.00271,17.510632,0.00392,17.726179,0.00545,17.872078,0.01754,56301.103583,29.5,2.0,10.3,2.7,,,,,,17.20582254,17.0818195,17.5350945,17.701179,17.91791396,52.705193
52.79973,-37.058558,3189,J033111.93-370330.80,52.79973,-37.058558,0.936402,18.088964,0.01507,18.520805,0.00597,18.806078,0.00814,19.130646,0.01362,19.26799,0.04885,56536.351744,3.3,0.9,13.9,1.5,,,,4.8597718163e+18,18.53,18.35464559,18.44654135,18.83251981,19.105646,19.31348376,52.79973
52.914192,-15.752683,3201,J033139.40-154509.65,52.914192,-15.752683,0.780771,17.186026,0.00857,17.701191,0.00339,18.057863,0.00549,18.293589,0.00826,18.518602,0.0231,56567.353147,-10.0,1.5,-8.2,2.4,,,,5.11192168403e+18,17.763,17.45087435,17.6233574,18.08216284,18.268589,18.56760252,52.914192
53.015012,-30.901054,3212,J033203.60-305403.79,53.015012,-30.901054,0.993116,18.55525,0.01815,18.733376,0.00639,19.051447,0.00924,19.266043,0.016,19.508263,0.06505,56245.256258,21.7,1.1,1.3,5.6,,,,,,18.82346874,18.65747245,19.07690487,19.241043,19.5579518,53.015012
53.078173,-20.315097,3219,J033218.76-201854.34,53.078173,-20.315097,0.998856,18.552769,0.01866,18.599251,0.00546,18.886438,0.00791,19.110411,0.01694,19.237083,0.05024,57015.145526,53.3,10.0,2.8,2.6,,,,5.10082091155e+18,18.191,18.82230418,18.52489165,18.91282239,19.085411,19.28214988,53.078173
53.197766,-20.359847,3227,J033247.46-202135.44,53.197766,-20.359847,0.99539,19.013151,0.02617,18.962278,0.00668,19.229393,0.00995,19.459042,0.02273,19.455732,0.06066,57015.145526,23.4,1.6,-21.3,11.8,,,,5.10077435411e+18,19.071,19.28365973,18.88892225,19.25637955,19.434042,19.4955996,53.197766
53.227876,-12.949396,3230,J033254.69-125657.82,53.227876,-12.949396,0.987987,17.781887,0.00886,17.727289,0.00362,18.058058,0.0053,18.156235,0.00816,18.283554,0.02674,56245.197217,19.7,2.4,-28.7,1.8,,,,5.11371938554e+18,17.86,18.05243298,17.65075055,18.08313493,18.131235,18.32864676,53.227876
53.330362,-14.201097,3245,J033319.28-141203.94,53.330362,-14.201097,0.994738,17.389874,0.0083,17.949398,0.00396,18.334,0.00554,18.645517,0.00942,18.961288,0.06279,56604.278428,31.9,2.4,7.6,2.8,,,,5.11329459609e+18,18.151,17.65427876,17.8701679,18.35746194,18.620517,19.01391884,53.330362
53.378303,-20.119282,3250,J033330.79-200709.41,53.378303,-20.119282,0.859062,17.983961,0.01493,18.185373,0.00432,18.446608,0.00617,18.671841,0.01205,18.849627,0.0372,57015.145526,6.8,5.5,11.6,4.5,,,,5.1008307728e+18,18.32,18.25194688,18.11231125,18.47377095,18.646841,18.89673844,53.378303
53.62269,-11.481911,3267,J033429.44-112854.87,53.62269,-11.481911,0.733218,18.046614,0.0129,18.754147,0.00636,19.20158,0.01053,19.522726,0.01937,19.687304,0.06034,55861.2328,8.0,2.1,-1.1,2.6,,,,5.16343139861e+18,18.677,18.30953867,18.67177535,19.22315701,19.497726,19.73388712,53.62269
53.751588,-11.144645,3278,J033500.38-110840.72,53.751588,-11.144645,0.998387,18.262976,0.01659,18.521511,0.00498,18.873987,0.00982,19.152466,0.01802,19.388018,0.05443,56219.228501,22.7,3.1,-16.2,4.2,,,,5.16344713537e+18,18.701,18.53039065,18.4438872,18.89841272,19.127466,19.43744008,53.751588
53.777257,-33.834311,3281,J033506.54-335003.51,53.777257,-33.834311,0.858285,17.931171,0.01239,18.314224,0.00504,18.675644,0.00791,18.941442,0.01435,19.146536,0.03865,56182.37703,-5.0,3.3,-11.8,36.6,,,,,,18.19734047,18.236153,18.6998014,18.916442,19.19473976,53.777257
53.882553,-23.619589,3289,J033531.81-233710.52,53.882553,-23.619589,0.721015,17.05983,0.00762,17.552671,0.00376,18.00329,0.00542,18.333073,0.00898,18.532099,0.02896,56597.331532,-9.0,4.6,11.2,5.6,,,,5.0864172448e+18,17.583,17.32490159,17.47014005,18.02477143,18.308073,18.58006004,53.882553
53.890391,-34.833926,3290,J033533.69-345002.13,53.890391,-34.833926,0.706109,14.938446,0.00233,15.54286,0.00108,15.936268,0.00161,16.248852,0.00222,16.492912,0.00622,56274.107836,7.6,5.7,-32.0,7.4,,WD*,DA1.5,4.86113665383e+18,15.743,15.20240186,15.4631896,15.95946576,16.223852,16.5426744,53.890391
53.92364,-20.203197,3292,J033541.67-201211.50,53.92364,-20.203197,0.999324,18.295416,0.01492,18.388058,0.00493,18.743704,0.0074,19.003469,0.01515,19.287172,0.05326,57015.147707,23.5,2.2,23.0,5.2,,,,,,18.56448958,18.3102757,18.76803462,18.978469,19.33852012,53.92364
54.233268,-31.495444,3321,J033655.98-312943.59,54.233268,-31.495444,0.991259,18.021029,0.01123,18.584143,0.00512,19.038944,0.00978,19.281328,0.01973,19.507118,0.05661,56183.375439,18.5,1.3,-21.6,11.4,,,,,,18.28539786,18.50140295,19.06029997,19.256328,19.5561496,54.233268
54.440507,-39.263142,3336,J033745.72-391547.31,54.440507,-39.263142,0.998319,16.581364,0.00614,17.014837,0.00282,17.398964,0.00374,17.633183,0.00674,17.822229,0.01609,56677.054023,-5.7,2.8,50.7,0.7,,,,4.85610831228e+18,17.214,16.84702927,16.93563065,17.42244019,17.608183,17.86979084,54.440507
54.668343,-14.625333,3348,J033840.40-143731.19,54.668343,-14.625333,0.946078,18.38187,0.01616,18.608236,0.00591,18.902237,0.00787,19.14637,0.01393,19.532337,0.10858,56604.28061,-12.5,12.1,-13.3,11.9,,,,,,18.64960634,18.53353595,18.92841697,19.12137,19.58777568,54.668343
54.893406,-17.65526,3368,J033934.41-173918.93,54.893406,-17.65526,0.73853,18.005676,0.01416,18.363798,0.00491,18.735149,0.00767,18.984207,0.01344,19.262575,0.05263,57069.04748,8.4,3.0,-4.3,2.0,,,,5.10824182477e+18,18.421,18.27209478,18.28523045,18.75900847,18.959207,19.31370972,54.893406
